venue_id,pickup_point_id,label,suburb,street,latitude,longitude,candidate_pickup_point,source_dataset,official_event_role,nearby_road_count,nearby_major_road_count,nearby_crossing_count,nearby_signal_count,access_complexity_score,distance_to_venue_km,complexity_band,walk_band,safety_score,accessibility_score,driver_access_score,base_congestion_score,notes
brisbane_aquatic_centre,aquatic_osm_040_sleeman_road,SLEEMAN ROAD AQUATIC CANDIDATE 040 | CHANDLER,Chandler,Sleeman Road,-27.511736,153.146033,1,osm_aquatic_road_candidates,raw_road_candidate,329,26,0,0,209.8,0.26,High,250m-500m,80.2,81.5,96,45.5,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_041_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 041 | CHANDLER,Chandler,Unnamed Service Road,-27.510850,153.146252,1,osm_aquatic_road_candidates,raw_road_candidate,293,38,0,0,255.4,0.271,Very High,250m-500m,76.6,81.4,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_042_ring_road,RING ROAD AQUATIC CANDIDATE 042 | CHANDLER,Chandler,Ring Road,-27.514430,153.149294,1,osm_aquatic_road_candidates,raw_road_candidate,231,84,0,0,430.2,0.273,Very High,250m-500m,62.8,81.4,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_043_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 043 | CHANDLER,Chandler,Unnamed Service Road,-27.510055,153.146923,1,osm_aquatic_road_candidates,raw_road_candidate,277,58,0,0,331.4,0.279,Very High,250m-500m,70.6,81.3,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_044_ring_road,RING ROAD AQUATIC CANDIDATE 044 | CHANDLER,Chandler,Ring Road,-27.509861,153.147176,1,osm_aquatic_road_candidates,raw_road_candidate,288,58,0,0,331.4,0.283,Very High,250m-500m,70.6,81.3,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_045_tilley_road,TILLEY ROAD AQUATIC CANDIDATE 045 | CHANDLER,Chandler,Tilley Road,-27.514122,153.150318,1,osm_aquatic_road_candidates,raw_road_candidate,211,87,0,0,425.6,0.284,Very High,250m-500m,53.9,86.9,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: primary. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_046_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 046 | CHANDLER,Chandler,Unnamed Service Road,-27.513720,153.150852,1,osm_aquatic_road_candidates,raw_road_candidate,199,90,0,0,453.0,0.286,Very High,250m-500m,61.0,81.3,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_047_tilley_road,TILLEY ROAD AQUATIC CANDIDATE 047 | CHANDLER,Chandler,Tilley Road,-27.509572,153.149591,1,osm_aquatic_road_candidates,raw_road_candidate,128,64,0,0,338.2,0.29,Very High,250m-500m,60.8,86.8,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: primary. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_048_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 048 | CHANDLER,Chandler,Unnamed Service Road,-27.512630,153.145768,1,osm_aquatic_road_candidates,raw_road_candidate,292,0,0,0,111.0,0.292,Medium,250m-500m,88.0,81.2,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_049_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 049 | CHANDLER,Chandler,Unnamed Service Road,-27.511197,153.145764,1,osm_aquatic_road_candidates,raw_road_candidate,243,10,0,0,149.0,0.3,Medium,250m-500m,85.0,81.1,89.5,65.5,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_050_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 050 | CHANDLER,Chandler,Unnamed Service Road,-27.514421,153.147095,1,osm_aquatic_road_candidates,raw_road_candidate,283,72,0,0,384.6,0.305,Very High,250m-500m,66.4,81.0,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_051_sleeman_road,SLEEMAN ROAD AQUATIC CANDIDATE 051 | CHANDLER,Chandler,Sleeman Road,-27.511492,153.145572,1,osm_aquatic_road_candidates,raw_road_candidate,253,0,0,0,111.0,0.31,Medium,250m-500m,88.0,81.0,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_052_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 052 | CHANDLER,Chandler,Unnamed Service Road,-27.514250,153.146655,1,osm_aquatic_road_candidates,raw_road_candidate,275,51,0,0,304.8,0.314,Very High,250m-500m,72.7,80.9,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_053_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 053 | CHANDLER,Chandler,Unnamed Service Road,-27.512998,153.145640,1,osm_aquatic_road_candidates,raw_road_candidate,265,0,0,0,111.0,0.315,Medium,250m-500m,88.0,80.9,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_054_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 054 | CHANDLER,Chandler,Unnamed Service Road,-27.513551,153.151368,1,osm_aquatic_road_candidates,raw_road_candidate,191,87,0,0,441.6,0.316,Very High,250m-500m,61.9,80.9,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_055_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 055 | CHANDLER,Chandler,Unnamed Service Road,-27.510405,153.145971,1,osm_aquatic_road_candidates,raw_road_candidate,219,22,0,0,194.6,0.321,High,250m-500m,81.4,80.9,96,50.5,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_056_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 056 | CHANDLER,Chandler,Unnamed Service Road,-27.509990,153.146320,1,osm_aquatic_road_candidates,raw_road_candidate,212,42,0,0,270.6,0.324,Very High,250m-500m,75.4,80.8,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_057_ring_road,RING ROAD AQUATIC CANDIDATE 057 | CHANDLER,Chandler,Ring Road,-27.514913,153.149261,1,osm_aquatic_road_candidates,raw_road_candidate,201,76,0,0,399.8,0.325,Very High,250m-500m,65.2,80.8,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_058_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 058 | CHANDLER,Chandler,Unnamed Service Road,-27.514779,153.147449,1,osm_aquatic_road_candidates,raw_road_candidate,233,70,0,0,377.0,0.326,Very High,250m-500m,67.0,80.8,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_059_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 059 | CHANDLER,Chandler,Unnamed Service Road,-27.514226,153.150865,1,osm_aquatic_road_candidates,raw_road_candidate,190,84,0,0,430.2,0.326,Very High,250m-500m,62.8,80.8,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_060_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 060 | CHANDLER,Chandler,Unnamed Service Road,-27.513317,153.145613,1,osm_aquatic_road_candidates,raw_road_candidate,245,0,0,0,111.0,0.331,Medium,250m-500m,88.0,80.8,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_061_tilley_road,TILLEY ROAD AQUATIC CANDIDATE 061 | CHANDLER,Chandler,Tilley Road,-27.509169,153.149541,1,osm_aquatic_road_candidates,raw_road_candidate,81,58,0,0,315.4,0.332,Very High,250m-500m,70.6,86.4,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: secondary. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_062_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 062 | CHANDLER,Chandler,Unnamed Service Road,-27.509215,153.147555,1,osm_aquatic_road_candidates,raw_road_candidate,209,54,0,0,316.2,0.333,Very High,250m-500m,71.8,80.7,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_063_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 063 | CHANDLER,Chandler,Unnamed Service Road,-27.510901,153.145531,1,osm_aquatic_road_candidates,raw_road_candidate,229,0,0,0,111.0,0.333,Medium,250m-500m,88.0,80.7,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_064_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 064 | CHANDLER,Chandler,Unnamed Service Road,-27.513928,153.145992,1,osm_aquatic_road_candidates,raw_road_candidate,241,0,0,0,111.0,0.335,Medium,250m-500m,88.0,80.7,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_065_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 065 | CHANDLER,Chandler,Unnamed Service Road,-27.512301,153.145246,1,osm_aquatic_road_candidates,raw_road_candidate,261,0,0,0,111.0,0.337,Medium,250m-500m,88.0,80.7,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_066_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 066 | CHANDLER,Chandler,Unnamed Service Road,-27.514010,153.151284,1,osm_aquatic_road_candidates,raw_road_candidate,194,83,0,0,426.4,0.339,Very High,250m-500m,63.1,80.7,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_067_ring_road,RING ROAD AQUATIC CANDIDATE 067 | CHANDLER,Chandler,Ring Road,-27.511671,153.145137,1,osm_aquatic_road_candidates,raw_road_candidate,242,0,0,0,111.0,0.349,Medium,250m-500m,88.0,80.6,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_068_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 068 | CHANDLER,Chandler,Unnamed Service Road,-27.511197,153.145239,1,osm_aquatic_road_candidates,raw_road_candidate,233,0,0,0,111.0,0.349,Medium,250m-500m,88.0,80.6,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_069_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 069 | CHANDLER,Chandler,Unnamed Service Road,-27.510401,153.145623,1,osm_aquatic_road_candidates,raw_road_candidate,198,0,0,0,111.0,0.35,Medium,250m-500m,88.0,80.5,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_070_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 070 | CHANDLER,Chandler,Unnamed Service Road,-27.512890,153.145205,1,osm_aquatic_road_candidates,raw_road_candidate,243,0,0,0,111.0,0.353,Medium,250m-500m,88.0,80.5,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_071_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 071 | CHANDLER,Chandler,Unnamed Service Road,-27.513621,153.151755,1,osm_aquatic_road_candidates,raw_road_candidate,175,82,0,0,422.6,0.353,Very High,250m-500m,63.4,80.5,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_072_tilley_road,TILLEY ROAD AQUATIC CANDIDATE 072 | CHANDLER,Chandler,Tilley Road,-27.514769,153.150580,1,osm_aquatic_road_candidates,raw_road_candidate,205,77,0,0,387.6,0.358,Very High,250m-500m,56.9,86.1,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: primary. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_073_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 073 | CHANDLER,Chandler,Unnamed Service Road,-27.514318,153.146033,1,osm_aquatic_road_candidates,raw_road_candidate,245,0,0,0,111.0,0.361,Medium,250m-500m,88.0,80.4,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_074_ring_road,RING ROAD AQUATIC CANDIDATE 074 | CHANDLER,Chandler,Ring Road,-27.510572,153.145367,1,osm_aquatic_road_candidates,raw_road_candidate,200,0,0,0,111.0,0.363,Medium,250m-500m,88.0,80.4,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_075_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 075 | CHANDLER,Chandler,Unnamed Service Road,-27.513855,153.145556,1,osm_aquatic_road_candidates,raw_road_candidate,228,0,0,0,111.0,0.366,Medium,250m-500m,88.0,80.4,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_076_ring_road,RING ROAD AQUATIC CANDIDATE 076 | CHANDLER,Chandler,Ring Road,-27.512551,153.144970,1,osm_aquatic_road_candidates,raw_road_candidate,233,0,0,0,111.0,0.367,Medium,250m-500m,88.0,80.4,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_077_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 077 | CHANDLER,Chandler,Unnamed Service Road,-27.508807,153.147773,1,osm_aquatic_road_candidates,raw_road_candidate,161,51,0,0,304.8,0.37,Very High,250m-500m,72.7,80.3,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_078_tilley_road,TILLEY ROAD AQUATIC CANDIDATE 078 | CHANDLER,Chandler,Tilley Road,-27.508810,153.149680,1,osm_aquatic_road_candidates,raw_road_candidate,65,55,0,0,304.0,0.374,Very High,250m-500m,71.5,85.9,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: secondary. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_079_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 079 | CHANDLER,Chandler,Unnamed Service Road,-27.515352,153.147743,1,osm_aquatic_road_candidates,raw_road_candidate,181,63,0,0,350.4,0.378,Very High,250m-500m,69.1,80.2,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_080_ring_road,RING ROAD AQUATIC CANDIDATE 080 | CHANDLER,Chandler,Ring Road,-27.515465,153.148872,1,osm_aquatic_road_candidates,raw_road_candidate,159,70,0,0,377.0,0.381,Very High,250m-500m,67.0,80.2,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_081_ring_road,RING ROAD AQUATIC CANDIDATE 081 | CHANDLER,Chandler,Ring Road,-27.509624,153.145885,1,osm_aquatic_road_candidates,raw_road_candidate,189,4,0,0,126.2,0.383,Medium,250m-500m,86.8,80.2,76.9,73.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_082_ring_road,RING ROAD AQUATIC CANDIDATE 082 | CHANDLER,Chandler,Ring Road,-27.513009,153.144911,1,osm_aquatic_road_candidates,raw_road_candidate,220,0,0,0,111.0,0.384,Medium,250m-500m,88.0,80.2,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_083_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 083 | CHANDLER,Chandler,Unnamed Service Road,-27.514592,153.146003,1,osm_aquatic_road_candidates,raw_road_candidate,246,0,0,0,111.0,0.385,Medium,250m-500m,88.0,80.2,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_084_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 084 | CHANDLER,Chandler,Unnamed Service Road,-27.514698,153.151170,1,osm_aquatic_road_candidates,raw_road_candidate,208,75,0,0,396.0,0.386,Very High,250m-500m,65.5,80.2,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_085_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 085 | CHANDLER,Chandler,Unnamed Service Road,-27.514258,153.145622,1,osm_aquatic_road_candidates,raw_road_candidate,231,0,0,0,111.0,0.387,Medium,250m-500m,88.0,80.1,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_086_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 086 | CHANDLER,Chandler,Unnamed Service Road,-27.515328,153.147342,1,osm_aquatic_road_candidates,raw_road_candidate,200,49,0,0,297.2,0.387,Very High,250m-500m,73.3,80.1,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_087_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 087 | CHANDLER,Chandler,Unnamed Service Road,-27.513693,153.152152,1,osm_aquatic_road_candidates,raw_road_candidate,152,75,0,0,396.0,0.391,Very High,250m-500m,65.5,80.1,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_088_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 088 | CHANDLER,Chandler,Unnamed Service Road,-27.513816,153.145186,1,osm_aquatic_road_candidates,raw_road_candidate,208,0,0,0,111.0,0.394,Medium,250m-500m,88.0,80.1,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_089_ring_road,RING ROAD AQUATIC CANDIDATE 089 | CHANDLER,Chandler,Ring Road,-27.509844,153.145508,1,osm_aquatic_road_candidates,raw_road_candidate,188,0,0,0,111.0,0.395,Medium,250m-500m,88.0,80.1,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_090_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 090 | CHANDLER,Chandler,Unnamed Service Road,-27.514154,153.151919,1,osm_aquatic_road_candidates,raw_road_candidate,169,74,0,0,392.2,0.399,Very High,250m-500m,65.8,80.0,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_091_ring_road,RING ROAD AQUATIC CANDIDATE 091 | CHANDLER,Chandler,Ring Road,-27.513472,153.144916,1,osm_aquatic_road_candidates,raw_road_candidate,199,0,0,0,111.0,0.401,Medium,250m-500m,88.0,80.0,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_092_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 092 | CHANDLER,Chandler,Unnamed Service Road,-27.514444,153.151688,1,osm_aquatic_road_candidates,raw_road_candidate,188,75,0,0,396.0,0.401,Very High,250m-500m,65.5,80.0,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_093_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 093 | CHANDLER,Chandler,Unnamed Service Road,-27.515676,153.147957,1,osm_aquatic_road_candidates,raw_road_candidate,145,58,0,0,331.4,0.409,Very High,250m-500m,70.6,79.9,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_094_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 094 | CHANDLER,Chandler,Unnamed Service Road,-27.515802,153.148356,1,osm_aquatic_road_candidates,raw_road_candidate,105,61,0,0,342.8,0.419,Very High,250m-500m,69.7,79.8,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_095_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 095 | CHANDLER,Chandler,Unnamed Service Road,-27.514789,153.151616,1,osm_aquatic_road_candidates,raw_road_candidate,174,73,0,0,388.4,0.423,Very High,250m-500m,66.1,79.8,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_096_ring_road,RING ROAD AQUATIC CANDIDATE 096 | CHANDLER,Chandler,Ring Road,-27.509355,153.145606,1,osm_aquatic_road_candidates,raw_road_candidate,183,0,0,0,111.0,0.424,Medium,250m-500m,88.0,79.7,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_097_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 097 | CHANDLER,Chandler,Unnamed Service Road,-27.515655,153.147234,1,osm_aquatic_road_candidates,raw_road_candidate,150,28,0,0,217.4,0.425,High,250m-500m,79.6,79.7,96,43.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_098_ring_road,RING ROAD AQUATIC CANDIDATE 098 | CHANDLER,Chandler,Ring Road,-27.514360,153.145120,1,osm_aquatic_road_candidates,raw_road_candidate,204,0,0,0,111.0,0.433,Medium,250m-500m,88.0,79.6,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_099_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 099 | CHANDLER,Chandler,Unnamed Service Road,-27.514515,153.152051,1,osm_aquatic_road_candidates,raw_road_candidate,157,71,0,0,380.8,0.433,Very High,250m-500m,66.7,79.6,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_100_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 100 | CHANDLER,Chandler,Unnamed Service Road,-27.515595,153.146812,1,osm_aquatic_road_candidates,raw_road_candidate,176,0,0,0,111.0,0.434,Medium,250m-500m,88.0,79.6,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_101_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 101 | CHANDLER,Chandler,Unnamed Service Road,-27.515419,153.146319,1,osm_aquatic_road_candidates,raw_road_candidate,195,0,0,0,111.0,0.44,Medium,250m-500m,88.0,79.6,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_102_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 102 | CHANDLER,Chandler,Unnamed Service Road,-27.515071,153.145769,1,osm_aquatic_road_candidates,raw_road_candidate,217,0,0,0,111.0,0.44,Medium,250m-500m,88.0,79.6,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_103_tilley_road,TILLEY ROAD AQUATIC CANDIDATE 103 | CHANDLER,Chandler,Tilley Road,-27.508145,153.149734,1,osm_aquatic_road_candidates,raw_road_candidate,42,45,0,0,266.0,0.447,Very High,250m-500m,74.5,85.1,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: secondary. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_104_ring_road,RING ROAD AQUATIC CANDIDATE 104 | CHANDLER,Chandler,Ring Road,-27.515921,153.147457,1,osm_aquatic_road_candidates,raw_road_candidate,131,25,0,0,206.0,0.447,High,250m-500m,80.5,79.5,96,46.8,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_105_unnamed_service_road,UNNAMED SERVICE ROAD AQUATIC CANDIDATE 105 | CHANDLER,Chandler,Unnamed Service Road,-27.514104,153.152581,1,osm_aquatic_road_candidates,raw_road_candidate,127,66,0,0,361.8,0.45,Very High,250m-500m,68.2,79.4,96,35,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
brisbane_aquatic_centre,aquatic_osm_106_ring_road,RING ROAD AQUATIC CANDIDATE 106 | CHANDLER,Chandler,Ring Road,-27.514907,153.145404,1,osm_aquatic_road_candidates,raw_road_candidate,203,0,0,0,111.0,0.451,Medium,250m-500m,88.0,79.4,68.5,78.0,Generated from road geometry within 2 km of Brisbane Aquatic Centre. Road class: service. Requires final human review before preferred event use.
